protein_id	protein_name	count
LGEMPL_06880	4-aminobutyrate--2-oxoglutarate transaminase	1
LGEMPL_06870	Amino acid permease	1
LGEMPL_06865	branched chain amino acid ABC transporter substrate-binding protein LivJ	1
LGEMPL_06860	aspartate 1-decarboxylase autocleavage activator PanM	1
LGEMPL_06855	high-affinity branched-chain amino acid ABC transporter substrate-binding protein LivK	1
LGEMPL_06850	high-affinity branched-chain amino acid ABC transporter permease LivH	1
LGEMPL_06845	branched chain amino acid ABC transporter permease LivM	1
LGEMPL_06840	high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivG	1
LGEMPL_06785	N-acetyltransferase	1
LGEMPL_06830	Orphan antitoxin YefM	1
LGEMPL_06825	Prophage maintenance system killer protein	1
LGEMPL_06820	sn-glycerol-3-phosphate ABC transporter substrate-binding protein UgpB	1
LGEMPL_06815	sn-glycerol-3-phosphate ABC transporter permease UgpA	1
LGEMPL_06810	sn-glycerol-3-phosphate ABC transporter permease UgpE	1
LGEMPL_06805	sn-glycerol-3-phosphate import ATP-binding protein UgpC	1
LGEMPL_06800	glycerophosphodiester phosphodiesterase	1
LGEMPL_06795	DUF2756 domain-containing protein	1
LGEMPL_06790	gamma-glutamyltransferase	1
LGEMPL_06835	high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivF	1
LGEMPL_06580	peptidoglycan glycosyltransferase/peptidoglycan DD-transpeptidase MrcA	1
LGEMPL_06575	Type IV pilus assembly protein, ATPase PilM	1
LGEMPL_06570	Type IV pilus assembly protein PilN	1
LGEMPL_06565	Pilus assembly protein PilO	1
LGEMPL_06560	DNA utilization protein HofQ	1
LGEMPL_06555	shikimate kinase AroK	1
LGEMPL_06550	3-dehydroquinate synthase	1
LGEMPL_06545	cell division protein DamX	1
LGEMPL_06685	HTH-type transcriptional regulator MalT	1
LGEMPL_06535	ribulose-phosphate 3-epimerase	1
LGEMPL_06530	phosphoglycolate phosphatase	1
LGEMPL_06525	tryptophan--tRNA ligase	1
LGEMPL_06520	siroheme synthase CysG	1
LGEMPL_06515	nitrite reductase small subunit NirD	1
LGEMPL_06510	nitrite reductase small subunit NirD	1
LGEMPL_06505	hypothetical protein	1
LGEMPL_06500	Cytosine/adenosine deaminase or related metal-dependent hydrolase	1
LGEMPL_06495	MFS transporter TsgA	1
LGEMPL_06540	adenine-specific DNA-methyltransferase	1
LGEMPL_06680	maltodextrin phosphorylase	1
LGEMPL_06675	4-alpha-glucanotransferase	1
LGEMPL_06670	gluconate transporter	1
LGEMPL_06665	NfuA family Fe-S biogenesis protein	1
LGEMPL_06660	DNA utilization protein GntX	1
LGEMPL_06655	pimeloyl-ACP methyl ester esterase BioH	1
LGEMPL_06650	DUF1471 domain-containing protein	1
LGEMPL_06645	[Fe-S]-dependent transcriptional repressor FeoC	1
LGEMPL_06640	Fe(2+) transporter permease subunit FeoB	1
LGEMPL_06585	ADP compounds hydrolase NudE	1
LGEMPL_06630	Protein YhgF	1
LGEMPL_06625	transcription elongation factor GreB	1
LGEMPL_06620	two-component system response regulator OmpR	1
LGEMPL_06615	two-component system sensor histidine kinase EnvZ	1
LGEMPL_06610	phosphoenolpyruvate carboxykinase (ATP)	1
LGEMPL_06605	Hsp33 family molecular chaperone HslO	1
LGEMPL_06600	ribosome-associated heat shock protein Hsp15	1
LGEMPL_06595	GMP/IMP nucleotidase	1
LGEMPL_06590	Dehydrogenase	1
LGEMPL_06635	ferrous iron transporter A	1
LGEMPL_07175	cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB	1
LGEMPL_07170	cellulose synthase complex periplasmic endoglucanase BcsZ	1
LGEMPL_07165	Cellulose synthase operon protein C	1
LGEMPL_07160	cellulose synthase complex outer membrane protein BcsC	1
LGEMPL_07155	biofilm formation regulator HmsP	1
LGEMPL_07150	C4-dicarboxylate transport protein	1
LGEMPL_07145	putative Zn-dependent peptidase, M16 family	1
LGEMPL_07140	Sugar or nucleoside kinase, ribokinase family	1
LGEMPL_06890	RNA polymerase sigma factor RpoH	1
LGEMPL_07130	Inner membrane metabolite transport protein YhjE	1
LGEMPL_07125	inner membrane protein YhjD	1
LGEMPL_07120	DNA-binding transcriptional regulator, LysR family	1
LGEMPL_07115	NAD(P)-dependent dehydrogenase, short-chain alcohol dehydrogenase family	1
LGEMPL_07110	Protein N-acetyltransferase, RimJ/RimL family	1
LGEMPL_07105	Neutral trehalase	1
LGEMPL_07100	Alcohol dehydrogenase, class IV	1
LGEMPL_07095	Glutathione S-transferase	1
LGEMPL_07090	glutathione-disulfide reductase	1
LGEMPL_07135	Uncharacterized conserved protein AsmA involved in outer membrane biogenesis	1
LGEMPL_07280	kdo(2)-lipid A phosphoethanolamine 7''-transferase	1
LGEMPL_07275	Ankyrin repeat	1
LGEMPL_07265	dipeptide ABC transporter periplasmic-binding protein DppA	1
LGEMPL_07260	dipeptide ABC transporter permease DppB	1
LGEMPL_07255	dipeptide ABC transporter permease DppC	1
LGEMPL_07250	dipeptide ABC transporter ATP-binding protein	1
LGEMPL_07245	dipeptide ABC transporter ATP-binding subunit DppF	1
LGEMPL_07240	Cellulose biosynthesis protein BcsO	1
LGEMPL_07235	cellulose biosynthesis protein BcsQ	1
LGEMPL_07180	UDP-forming cellulose synthase catalytic subunit	1
LGEMPL_07225	cellulose biosynthesis cyclic di-GMP-binding regulatory protein BcsB	1
LGEMPL_07220	Uncharacterized protein HemY, contains HemY_N domain and TPR repeats (unrelated to protoporphyrinogen oxidase HemY)	1
LGEMPL_07215	Cellulose synthase operon protein D	1
LGEMPL_07210	Glucanase	1
LGEMPL_07205	cellulose biosynthesis protein BcsG	1
LGEMPL_07200	cellulose biosynthesis protein BcsF	1
LGEMPL_07195	cellulose biosynthesis protein BcsE	1
LGEMPL_07190	cellulose biosynthesis protein BcsR	1
LGEMPL_07185	cellulose biosynthesis protein BcsQ	1
LGEMPL_07230	Glycosyltransferase, catalytic subunit of cellulose synthase and poly-beta-1,6-N-acetylglucosamine synthase	1
LGEMPL_06980	bifunctional UDP-4-amino-4-deoxy-L-arabinose formyltransferase/UDP-glucuronic acid oxidase ArnA	1
LGEMPL_06975	4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase	1
LGEMPL_06970	lipid IV(A) 4-amino-4-deoxy-L-arabinosyltransferase	1
LGEMPL_06965	4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnE	1
LGEMPL_06960	4-amino-4-deoxy-L-arabinose-phosphoundecaprenol flippase subunit ArnF	1
LGEMPL_06955	putative PurR-regulated permease PerM	1
LGEMPL_06950	putative arabinose efflux permease AraJ, MFS family	1
LGEMPL_06945	DcrB family lipoprotein	1
LGEMPL_07085	23S rRNA A2030 N6-methylase RlmJ	1
LGEMPL_06935	sulfurtransferase TusA	1
LGEMPL_06930	Zn(II)/Cd(II)/Pb(II) translocating P-type ATPase ZntA	1
LGEMPL_06925	hypothetical protein	1
LGEMPL_06920	Receptor	1
LGEMPL_06915	DUF1145 domain-containing protein	1
LGEMPL_06910	16S rRNA (guanine(966)-N(2))-methyltransferase	1
LGEMPL_06905	signal recognition particle-docking protein FtsY	1
LGEMPL_06900	cell division ATP-binding protein FtsE	1
LGEMPL_06895	permease-like cell division protein FtsX	1
LGEMPL_06940	7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter	1
LGEMPL_07080	Membrane-associated phospholipid phosphatase	1
LGEMPL_07075	oligopeptidase A	1
LGEMPL_07070	16S rRNA (guanine(1516)-N(2))-methyltransferase RsmJ	1
LGEMPL_07065	dipeptide/tripeptide permease DtpB	1
LGEMPL_07060	universal stress protein UspA	1
LGEMPL_07055	universal stress protein UspB	1
LGEMPL_07050	inorganic phosphate transporter PitA	1
LGEMPL_07045	putative flavoprotein YhiN	1
LGEMPL_07040	Mg/Co/Ni transporter MgtE (contains CBS domain)	1
LGEMPL_06985	undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase ArnC	1
LGEMPL_07030	nickel-responsive transcriptional regulator NikR	1
LGEMPL_07025	Nickel import ATP-binding protein NikE	1
LGEMPL_07020	ABC-type dipeptide/oligopeptide/nickel transport system, ATPase component	1
LGEMPL_07015	nickel ABC transporter permease subunit NikC	1
LGEMPL_07010	nickel ABC transporter permease subunit NikB	1
LGEMPL_07005	nickel ABC transporter substrate-binding protein	1
LGEMPL_07000	DNA-binding transcriptional regulator, LysR family	1
LGEMPL_06995	Phenolic acid decarboxylase	1
LGEMPL_06990	UDP-4-amino-4-deoxy-L-arabinose aminotransferase	1
LGEMPL_07035	putative nuclease of the RNAse H fold, HicB family	1
LGEMPL_09265	uroporphyrinogen-III C-methyltransferase	1
LGEMPL_09260	protoheme IX biogenesis protein HemY	1
LGEMPL_09225	amino acid permease	1
LGEMPL_09220	lipopolysaccharide N-acetylmannosaminouronosyltransferase	1
LGEMPL_09215	ECA oligosaccharide polymerase	1
LGEMPL_09210	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase	1
LGEMPL_09205	lipid III flippase WzxE	1
LGEMPL_09200	dTDP-4-amino-4,6-dideoxygalactose transaminase	1
LGEMPL_08080	phosphonate utilization transcriptional regulator PhnR	1
LGEMPL_09190	glucose-1-phosphate thymidylyltransferase RfbA	1
LGEMPL_09185	dTDP-glucose 4,6-dehydratase	1
LGEMPL_09180	UDP-N-acetyl-D-mannosamine dehydrogenase	1
LGEMPL_09175	UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)	1
LGEMPL_09170	ECA polysaccharide chain length modulation protein	1
LGEMPL_09165	UDP-N-acetylglucosamine--undecaprenyl-phosphate N-acetylglucosaminephosphotransferase	1
LGEMPL_09160	transcription termination factor Rho	1
LGEMPL_09155	thioredoxin TrxA	1
LGEMPL_09150	ATP-dependent RNA helicase RhlB	1
LGEMPL_09195	dTDP-4-amino-4,6-dideoxy-D-galactose acyltransferase	1
LGEMPL_09360	lysophospholipase L2	1
LGEMPL_09355	homoserine/homoserine lactone efflux protein	1
LGEMPL_09350	Recombination-promoting DNA endonuclease RpnC/YadD	1
LGEMPL_09345	threonine export protein RhtC	1
LGEMPL_09340	ATP-dependent DNA helicase RecQ	1
LGEMPL_09335	phospholipase A	1
LGEMPL_09330	thioesterase family protein	1
LGEMPL_09325	EamA family transporter RarD	1
LGEMPL_09270	uroporphyrinogen-III synthase	1
LGEMPL_09315	DNA helicase II	1
LGEMPL_09310	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB	1
LGEMPL_09305	tyrosine recombinase XerC	1
LGEMPL_09300	DUF484 domain-containing protein	1
LGEMPL_09295	diaminopimelate epimerase	1
LGEMPL_09290	Small periplasmic lipoprotein YifL (function unknown)	1
LGEMPL_09285	iron donor protein CyaY	1
LGEMPL_09280	class I adenylate cyclase	1
LGEMPL_09275	hydroxymethylbilane synthase	1
LGEMPL_09320	magnesium/cobalt transporter CorA	1
LGEMPL_09000	YijD family membrane protein	1
LGEMPL_08995	HTH-type transcriptional repressor FabR	1
LGEMPL_08990	Si-specific NAD(P)(+) transhydrogenase	1
LGEMPL_08985	DNA-binding transcriptional regulator OxyR	1
LGEMPL_08980	argininosuccinate lyase	1
LGEMPL_08975	acetylglutamate kinase	1
LGEMPL_08970	N-acetyl-gamma-glutamyl-phosphate reductase	1
LGEMPL_08965	acetylornithine deacetylase	1
LGEMPL_09145	guanosine-5'-triphosphate,3'-diphosphate diphosphatase	1
LGEMPL_08955	metal-binding protein ZinT	1
LGEMPL_08950	AraC-type DNA-binding domain and AraC-containing proteins	1
LGEMPL_08945	fructose-6-phosphate aldolase	1
LGEMPL_08940	Glycerol dehydrogenase or related enzyme, iron-containing ADH family	1
LGEMPL_08935	Permease of the drug/metabolite transporter (DMT) superfamily	1
LGEMPL_08930	methylenetetrahydrofolate reductase	1
LGEMPL_08925	DNA-binding transcriptional regulator, LysR family	1
LGEMPL_08920	Uncharacterized conserved protein YurZ, alkylhydroperoxidase/carboxymuconolactone decarboxylase family	1
LGEMPL_08915	2',3'-cyclic-nucleotide 2'-phosphodiesterase/5'- or 3'-nucleotidase, 5'-nucleotidase family	1
LGEMPL_08960	phosphoenolpyruvate carboxylase	1
LGEMPL_09140	DNA-binding transcriptional regulator, LysR family	1
LGEMPL_09135	amidohydrolase family protein	1
LGEMPL_09130	Uncharacterized membrane protein YqgA, affects biofilm formation	1
LGEMPL_09125	DNA helicase Rep	1
LGEMPL_09120	peptidylprolyl isomerase PpiC	1
LGEMPL_09115	peptidylprolyl isomerase PpiC	1
LGEMPL_09110	ketol-acid reductoisomerase	1
LGEMPL_09105	HTH-type transcriptional activator IlvY	1
LGEMPL_09100	threonine ammonia-lyase, biosynthetic	1
LGEMPL_09005	tRNA (uridine(54)-C5)-methyltransferase TrmA	1
LGEMPL_09090	branched-chain amino acid transaminase	1
LGEMPL_09085	acetolactate synthase 2 small subunit	1
LGEMPL_09080	acetolactate synthase 2 catalytic subunit	1
LGEMPL_09075	Peptide IlvX	1
LGEMPL_09070	YifB family Mg chelatase-like AAA ATPase	1
LGEMPL_09065	UPF0438 protein	1
LGEMPL_09060	HTH-type transcriptional regulator HdfR	1
LGEMPL_09015	glutamate racemase	1
LGEMPL_09010	TonB-dependent vitamin B12 receptor BtuB	1
LGEMPL_09095	dihydroxy-acid dehydratase	1
LGEMPL_09740	acetyltransferase	1
LGEMPL_09710	hypothetical protein	1
LGEMPL_09705	bifunctional phosphoribosylaminoimidazolecarboxamide formyltransferase/IMP cyclohydrolase	1
LGEMPL_09700	Phosphoribosylamine--glycine ligase	1
LGEMPL_09695	sigma-54-dependent response regulator transcription factor ZraR	1
LGEMPL_09690	two-component system sensor histidine kinase ZraS	1
LGEMPL_09685	zinc resistance sensor/chaperone ZraP	1
LGEMPL_09680	DUF1481 domain-containing protein	1
LGEMPL_09365	sugar/pyridoxal phosphate phosphatase YigL	1
LGEMPL_09670	DUF416 domain-containing protein	1
LGEMPL_09665	deoxyribonuclease V	1
LGEMPL_09660	uroporphyrinogen decarboxylase	1
LGEMPL_09655	NAD(+) diphosphatase	1
LGEMPL_09650	sigma D regulator	1
LGEMPL_09645	phosphomethylpyrimidine synthase ThiC	1
LGEMPL_09640	thiamine phosphate synthase	1
LGEMPL_09635	Molybdopterin or thiamine biosynthesis adenylyltransferase	1
LGEMPL_09630	sulfur carrier protein ThiS	1
LGEMPL_09675	nucleoid-associated protein HU-alpha	1
LGEMPL_09840	glucose-6-phosphate isomerase	1
LGEMPL_09835	lysine-sensitive aspartokinase 3	1
LGEMPL_09830	ketopantoate/pantoate/pantothenate transporter PanS	1
LGEMPL_09825	DUF3811 domain-containing protein	1
LGEMPL_09820	23S rRNA pseudouridine(2604) synthase RluF	1
LGEMPL_09815	Sorbitol operon regulator	1
LGEMPL_09810	Sorbitol-6-phosphate 2-dehydrogenase	1
LGEMPL_09805	PTS system sorbose-specific EIIA component	1
LGEMPL_09800	PTS system sorbose-specific EIIB component	1
LGEMPL_09745	homoserine O-succinyltransferase	1
LGEMPL_09790	PTS system sorbose-specific EIID component	1
LGEMPL_09785	L-sorbose 1-phosphate reductase	1
LGEMPL_09780	shikimate 5-dehydrogenase	1
LGEMPL_09775	Na+/phosphate symporter	1
LGEMPL_09770	methionine synthase	1
LGEMPL_09765	glyoxylate bypass operon transcriptional repressor IclR	1
LGEMPL_09760	bifunctional isocitrate dehydrogenase kinase/phosphatase	1
LGEMPL_09755	isocitrate lyase	1
LGEMPL_09750	malate synthase A	1
LGEMPL_09795	PTS system sorbose-specific EIIC component	1
LGEMPL_09460	fatty acid oxidation complex subunit alpha FadB	1
LGEMPL_09455	acetyl-CoA C-acyltransferase FadA	1
LGEMPL_09450	NAD(P)H-flavin reductase	1
LGEMPL_09445	4-hydroxy-3-polyprenylbenzoate decarboxylase	1
LGEMPL_09440	transcription/translation regulatory transformer protein RfaH	1
LGEMPL_09435	3'-5' ssDNA/RNA exonuclease TatD	1
LGEMPL_09430	Sec-independent protein translocase subunit TatC	1
LGEMPL_09425	Sec-independent protein translocase protein TatB	1
LGEMPL_09625	thiazole synthase	1
LGEMPL_09415	ubiquinone biosynthesis regulatory protein kinase UbiB	1
LGEMPL_09405	Ubiquinone biosynthesis protein UbiJ, contains SCP2 domain	1
LGEMPL_09400	bifunctional demethylmenaquinone methyltransferase/2-methoxy-6-polyprenyl-1,4-benzoquinol methylase UbiE	1
LGEMPL_09395	DNA recombination protein RmuC	1
LGEMPL_09390	uridine phosphorylase	1
LGEMPL_09385	Dienelactone hydrolase	1
LGEMPL_09380	5-methyltetrahydropteroyltriglutamate--homocysteine S-methyltransferase	1
LGEMPL_09375	HTH-type transcriptional regulator MetR	1
LGEMPL_09370	carboxylate/amino acid/amine transporter	1
LGEMPL_09420	Sec-independent protein translocase subunit TatA	1
LGEMPL_09620	2-iminoacetate synthase ThiH	1
LGEMPL_09615	GGDEF domain, diguanylate cyclase (c-di-GMP synthetase) or its enzymatically inactive variants	1
LGEMPL_09610	Phosphotransferase system cellobiose-specific component IIB	1
LGEMPL_09605	Phosphotransferase system cellobiose-specific component IIA	1
LGEMPL_09600	anaerobic C4-dicarboxylate transporter DcuB	1
LGEMPL_09595	DNA-directed RNA polymerase subunit beta'	1
LGEMPL_09590	DNA-directed RNA polymerase subunit beta	1
LGEMPL_09580	50S ribosomal protein L7/L12	1
LGEMPL_09575	50S ribosomal protein L10	1
LGEMPL_09465	Xaa-Pro dipeptidase	1
LGEMPL_09565	50S ribosomal protein L11	1
LGEMPL_09560	transcription termination/antitermination protein NusG	1
LGEMPL_09555	preprotein translocase subunit SecE	1
LGEMPL_09525	type I pantothenate kinase	1
LGEMPL_09520	bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA	1
LGEMPL_09515	UDP-N-acetylmuramate dehydrogenase	1
LGEMPL_09480	menaquinone-dependent protoporphyrinogen IX dehydrogenase	1
LGEMPL_09475	Trk system potassium transporter TrkH	1
LGEMPL_09470	IMPACT family protein	1
LGEMPL_09570	50S ribosomal protein L1	1
LGEMPL_08375	Enterochelin esterase or related enzyme	1
LGEMPL_08370	glucosamine-6-phosphate deaminase	1
LGEMPL_08365	6-phosphogluconate phosphatase	1
LGEMPL_08360	Adenine permease AdeP	1
LGEMPL_08355	NAD(P)H-dependent FMN reductase	1
LGEMPL_08350	Phosphopantetheinyl transferase	1
LGEMPL_08345	HTH-type transcriptional regulator YidZ	1
LGEMPL_08340	Multidrug resistance protein MdtL	1
LGEMPL_08910	InsA N-terminal domain-containing protein	1
LGEMPL_08330	tRNA modification GTPase MnmE	1
LGEMPL_08325	membrane protein insertase YidC	1
LGEMPL_08320	ribonuclease P protein component	1
LGEMPL_08310	chromosomal replication initiator protein DnaA	1
LGEMPL_08305	DNA polymerase III subunit beta	1
LGEMPL_08300	DNA replication/repair protein RecF	1
LGEMPL_08295	DNA topoisomerase (ATP-hydrolyzing) subunit B	1
LGEMPL_08290	sugar-phosphatase	1
LGEMPL_08285	hypothetical protein	1
LGEMPL_08335	Ribosomal protein S18 acetylase RimI and related acetyltransferases	1
LGEMPL_08475	FMN-binding protein MioC	1
LGEMPL_08470	tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG	1
LGEMPL_08465	16S rRNA (guanine(527)-N(7))-methyltransferase RsmG	1
LGEMPL_08460	F0F1 ATP synthase subunit I	1
LGEMPL_08455	F0F1 ATP synthase subunit A	1
LGEMPL_08450	F0F1 ATP synthase subunit C	1
LGEMPL_08445	F0F1 ATP synthase subunit B	1
LGEMPL_08440	F0F1 ATP synthase subunit delta	1
LGEMPL_08435	F0F1 ATP synthase subunit alpha	1
LGEMPL_08380	Maltoporin (phage lambda and maltose receptor)	1
LGEMPL_08425	F0F1 ATP synthase subunit beta	1
LGEMPL_08420	F0F1 ATP synthase subunit epsilon	1
LGEMPL_08415	bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	1
LGEMPL_08410	glutamine--fructose-6-phosphate transaminase (isomerizing)	1
LGEMPL_08405	phosphate ABC transporter substrate-binding protein PstS	1
LGEMPL_08400	phosphate ABC transporter permease PstC	1
LGEMPL_08395	phosphate ABC transporter permease PstA	1
LGEMPL_08390	phosphate ABC transporter ATP-binding protein PstB	1
LGEMPL_08385	phosphate signaling complex protein PhoU	1
LGEMPL_08430	F0F1 ATP synthase subunit gamma	1
LGEMPL_08175	DNA-binding transcriptional regulator DsdC	1
LGEMPL_08170	multidrug efflux MFS transporter EmrD	1
LGEMPL_08165	Permease of the drug/metabolite transporter (DMT) superfamily	1
LGEMPL_08160	N-acetylglutamate synthase or related acetyltransferase, GNAT family	1
LGEMPL_08155	type I toxin-antitoxin system toxin TisB	1
LGEMPL_08145	IlvB leader peptide	1
LGEMPL_08140	acetolactate synthase large subunit	1
LGEMPL_08135	acetolactate synthase small subunit	1
LGEMPL_08280	Outer membrane translocation and assembly module TamA	1
LGEMPL_08125	signal transduction histidine-protein kinase/phosphatase UhpB	1
LGEMPL_08120	Sugar phosphate permease	1
LGEMPL_08115	hexose-6-phosphate:phosphate antiporter	1
LGEMPL_08110	Membrane associated protein	1
LGEMPL_08105	DNA-binding transcriptional regulator YiaG, XRE-type HTH domain	1
LGEMPL_08100	Type II toxin-antitoxin system RelE/ParE family toxin	1
LGEMPL_08095	purine ribonucleoside efflux pump NepI	1
LGEMPL_08090	phosphonoacetaldehyde hydrolase	1
LGEMPL_08085	2-aminoethylphosphonate--pyruvate transaminase	1
LGEMPL_08130	transcriptional regulator UhpA	1
LGEMPL_08275	D-galactonate utilization transcriptional regulator DgoR	1
LGEMPL_08270	2-keto-3-deoxy-galactonokinase	1
LGEMPL_08265	2-keto-3-deoxy-6-phosphogluconate aldolase	1
