# Annotated with Bakta
# Software: v1.8.2
# Database: v5.1, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	4635049	4636113	+	LNNEOK_23070	phoH	phosphate starvation-inducible protein PhoH	COG:COG1702, COG:T, GO:0005524, GO:0005829, SO:0001217, UniParc:UPI0001887525, UniRef:UniRef100_A0A0K5AM39, UniRef:UniRef50_P0A9K2, UniRef:UniRef90_P0A9K2
contig_1	ncRNA	4635915	4636108	-	LNNEOK_23075	Ysr251	Yersinia sRNA 251	RFAM:RF02855, SO:0000655
contig_1	cds	4636163	4636576	-	LNNEOK_23080	pgaD	poly-beta-1,6-N-acetyl-D-glucosamine biosynthesis protein PgaD	GO:0005886, GO:0043708, GO:0043709, RefSeq:WP_001061090.1, SO:0001217, UniParc:UPI0000DACDC1, UniRef:UniRef100_A0A178T084, UniRef:UniRef50_P69433, UniRef:UniRef90_P69433
contig_1	cds	4636578	4637903	-	LNNEOK_23085	pgaC	poly-beta-1,6-N-acetyl-D-glucosamine synthase	COG:COG1215, COG:N, EC:2.4.1.-, GO:0005886, GO:0008375, GO:0042710, GO:0043708, RefSeq:WP_000610438.1, SO:0001217, UniParc:UPI0002A28DE2, UniRef:UniRef100_A0A1Y5BGC5, UniRef:UniRef50_P75905, UniRef:UniRef90_P75905
contig_1	cds	4637896	4639914	-	LNNEOK_23090	pgaB	poly-beta-1,6-N-acetyl-D-glucosamine N-deacetylase PgaB	COG:COG0726, COG:GM, EC:3.5.1.-, GO:0004553, GO:0005975, GO:0009279, GO:0016810, GO:0043708, GO:0044010, GO:0098732, KEGG:K11931, RefSeq:WP_000945532.1, SO:0001217, UniParc:UPI0000DACDC3, UniRef:UniRef100_A0A192EMZ6, UniRef:UniRef50_P75906, UniRef:UniRef90_P75906
contig_1	cds	4639923	4642346	-	LNNEOK_23095	pgaA	poly-beta-1,6 N-acetyl-D-glucosamine export porin PgaA	GO:0009279, GO:0015159, GO:0015774, GO:0044010, GO:1901515, RefSeq:WP_001538541.1, SO:0001217, UniParc:UPI0002A1DCFF, UniRef:UniRef100_A0A7B5FU71, UniRef:UniRef50_P69435, UniRef:UniRef90_P69435
contig_1	cds	4642933	4644300	+	LNNEOK_23100	dgcT	putative diguanylate cyclase DgcT	COG:COG2199, COG:T, EC:2.7.7.65, GO:0005525, GO:0005886, GO:0046872, GO:0052621, GO:0090609, RefSeq:WP_001556883.1, SO:0001217, UniParc:UPI0002A3EE71, UniRef:UniRef100_A0A7B5FUY6, UniRef:UniRef50_P75908, UniRef:UniRef90_P75908
contig_1	tRNA	4644405	4644492	-	LNNEOK_23105	trnS	tRNA-Ser(gga)	SO:0000269
contig_1	cds	4644726	4645664	+	LNNEOK_23110	ghrA	glyoxylate/hydroxypyruvate reductase GhrA	COG:COG0111, COG:H, EC:1.1.1.79, EC:1.1.1.81, GO:0005737, GO:0008465, GO:0016618, GO:0030267, GO:0051287, RefSeq:WP_001357083.1, SO:0001217, UniParc:UPI0001F667E6, UniRef:UniRef100_A0A3A6RSU1, UniRef:UniRef50_Q8X9K1, UniRef:UniRef90_Q8X9K1
contig_1	cds	4645719	4646456	+	LNNEOK_23115	ycdX	zinc-binding phosphatase	BlastRules:WP_000283667, EC:3.1.3.-, GO:0008270, GO:0016618, GO:0016791, GO:0030267, GO:0051287, RefSeq:WP_000283664.1, SO:0001217, UniParc:UPI00000D07F4, UniRef:UniRef100_B7MIH4, UniRef:UniRef50_B7MIH4, UniRef:UniRef90_B7MIH4
contig_1	cds	4646480	4647034	+	LNNEOK_23120	ycdY	molecular chaperone YcdY	BlastRules:WP_001001921, GO:0005829, GO:0006974, GO:0071978, RefSeq:WP_001001921.1, SO:0001217, UniParc:UPI000013A5F0, UniRef:UniRef100_P75915, UniRef:UniRef50_P75915, UniRef:UniRef90_P75915
contig_1	cds	4647106	4647627	+	LNNEOK_23125	ycdZ	Inner membrane protein YcdZ	GO:0005886, SO:0001217, UniParc:UPI00005EF8E9, UniRef:UniRef100_A0A0K3CSQ3, UniRef:UniRef50_P75916, UniRef:UniRef90_P75916
contig_1	cds	4647691	4648524	-	LNNEOK_23130	cgsG	curli production assembly/transport protein CsgG	GO:0005886, GO:0009279, GO:0030288, GO:0042802, GO:0044010, GO:0062155, GO:0071806, GO:0098775, GO:0098777, RefSeq:WP_001189321.1, SO:0001217, UniParc:UPI0000128533, UniRef:UniRef100_P0AEA4, UniRef:UniRef50_P0AEA4, UniRef:UniRef90_P0AEA4, VFDB:VFC0001, VFDB:VFG045788
contig_1	cds	4648551	4648967	-	LNNEOK_23135	csgF	curli production assembly/transport protein CsgF	RefSeq:WP_001538544.1, SO:0001217, UniParc:UPI0002A32622, UniRef:UniRef100_A0A8B5HRE1, UniRef:UniRef50_P0A203, UniRef:UniRef90_Q32HP1, VFDB:VFC0001, VFDB:VFG045789
contig_1	cds	4648992	4649381	-	LNNEOK_23140	csgE	curli production assembly/transport protein CsgE	GO:0009279, GO:0042802, GO:0044010, GO:0062155, GO:0071806, GO:0098775, GO:0098777, RefSeq:WP_000833288.1, SO:0001217, UniParc:UPI0000128531, UniRef:UniRef100_P0AE97, UniRef:UniRef50_P0AE97, UniRef:UniRef90_P0AE97, VFDB:VFC0001, VFDB:VFG045790
contig_1	cds	4649386	4650036	-	LNNEOK_23145	csgD	transcriptional regulator CsgD	COG:COG2197, COG:TK, GO:0000976, GO:0000987, GO:0001216, GO:0001217, GO:0003677, GO:0005886, GO:0006355, GO:0032993, GO:0042802, GO:1900190, GO:2000144, RefSeq:WP_001538545.1, SO:0001217, UniParc:UPI0002A204B4, UniRef:UniRef100_A0A377KA65, UniRef:UniRef50_P52106, UniRef:UniRef90_P52106, VFDB:VFC0001, VFDB:VFG045791
contig_1	ncRNA	4650092	4650183	-	LNNEOK_23150	ES056	ES056 sRNA	RFAM:RF02752, SO:0000655
contig_1	cds	4650789	4651244	+	LNNEOK_23155	csgB	curli minor subunit CsgB	GO:0007155, GO:0009279, GO:0009289, GO:0042802, GO:0044010, GO:0098775, GO:1905906, GO:1990000, RefSeq:WP_000791650.1, SO:0001217, UniParc:UPI0000000A5E, UniRef:UniRef100_P0ABK8, UniRef:UniRef50_P0A1E9, UniRef:UniRef90_P0ABK8
contig_1	cds	4651285	4651743	+	LNNEOK_23160	csgA	curli major subunit CsgA	RefSeq:WP_000771429.1, SO:0001217, UniParc:UPI00005EF8EB, UniRef:UniRef100_A0A061LPH5, UniRef:UniRef50_P28307, UniRef:UniRef90_A0A0H2V6A7
contig_1	cds	4651802	4652134	+	LNNEOK_23165	csgC	curli assembly protein CsgC	GO:0042597, RefSeq:WP_001538546.1, SO:0001217, UniParc:UPI0002A22D89, UniRef:UniRef100_A0A7B5JX18, UniRef:UniRef50_P52107, UniRef:UniRef90_B7MII3, VFDB:VFC0001, VFDB:VFG045794
contig_1	cds	4652255	4652566	+	LNNEOK_23170		Type 1 fimbrial protein	RefSeq:WP_001538547.1, SO:0001217, UniParc:UPI0002A2B16A, UniRef:UniRef100_A0A377K849, UniRef:UniRef50_P75917, UniRef:UniRef90_Q32E72
contig_1	cds	4652661	4653194	+	LNNEOK_23175	ymdB	O-acetyl-ADP-ribose deacetylase	COG:COG2110, COG:J, EC:3.1.1.106, GO:0001883, GO:0003824, GO:0019899, GO:0042278, GO:0046677, GO:0060698, GO:0061463, GO:1900231, RefSeq:WP_000857405.1, SO:0001217, UniParc:UPI000013B991, UniRef:UniRef100_P0A8D8, UniRef:UniRef50_D2TT52, UniRef:UniRef90_P0A8D8
contig_1	cds	4653136	4654617	+	LNNEOK_23180	clsC	cardiolipin synthase ClsC	BlastRules:WP_001299031, COG:COG1502, COG:I, EC:2.7.8.-, GO:0032049, GO:0090483, RefSeq:WP_001538548.1, SO:0001217, UniParc:UPI0002A40B7F, UniRef:UniRef100_A0A377K856, UniRef:UniRef50_P75919, UniRef:UniRef90_P75919
contig_1	cds	4654625	4655782	-	LNNEOK_23185	mdoC	glucans biosynthesis protein MdoC	EC:2.1.-.-, GO:0005886, GO:0009250, GO:0016740, GO:0016741, GO:0016747, RefSeq:WP_001070362.1, SO:0001217, UniParc:UPI0000DACDCC, UniRef:UniRef100_Q0TJ26, UniRef:UniRef50_Q8ZQ27, UniRef:UniRef90_Q8X9I6
contig_1	cds	4656209	4657711	+	LNNEOK_23190	mdoG	glucans biosynthesis protein MdoG	BlastRules:WP_001562609, COG:COG3131, COG:M, GO:0003824, GO:0009250, GO:0030246, GO:0042597, RefSeq:WP_001305892.1, SO:0001217, UniParc:UPI00005F0A59, UniRef:UniRef100_B5YVS0, UniRef:UniRef50_Q9F496, UniRef:UniRef90_Q83RU3
contig_1	cds	4657734	4660247	+	LNNEOK_23195	mdoH	glucans biosynthesis glucosyltransferase MdoH	COG:COG2943, COG:MG, EC:2.4.1.-, GO:0005886, GO:0009250, GO:0016758, SO:0001217, UniRef:UniRef50_Q8FIS3, UniRef:UniRef90_Q8FIS3
contig_1	ncRNA	4660279	4660321	-	LNNEOK_23200	ES036	ES036 (CssrF) sRNA	RFAM:RF02751, SO:0000655
contig_1	cds	4660419	4660646	+	LNNEOK_23205	yceK	YceK/YidQ family lipoprotein	COG:COG5645, COG:S, RefSeq:WP_001237186.1, SO:0001217, UniParc:UPI0000D50837, UniRef:UniRef100_A0A8E0J2M0, UniRef:UniRef50_A0A250AVV4, UniRef:UniRef90_A0A7U9DIB2
contig_1	cds	4660647	4661021	-	LNNEOK_23210	msyB	MysB family protein	GO:0005829, RefSeq:WP_001295957.1, SO:0001217, UniParc:UPI00005EF8F1, UniRef:UniRef100_E2QJT5, UniRef:UniRef50_P25738, UniRef:UniRef90_P25738
contig_1	cds	4661104	4662330	-	LNNEOK_23215	mdtG	multidrug efflux MFS transporter MdtG	COG:COG2814, COG:G, GO:0005886, GO:0022857, GO:0055085, RefSeq:WP_000074171.1, SO:0001217, UniParc:UPI0000D50838, UniRef:UniRef100_B7UP67, UniRef:UniRef50_B7NL82, UniRef:UniRef90_B7LT82
contig_1	cds	4662502	4663422	-	LNNEOK_23220	lpxL	kdo(2)-lipid IV(A) lauroyltransferase	BlastRules:WP_000183364, COG:COG1560, COG:I, EC:2.3.1.-, EC:2.3.1.241, KEGG:K02517, RefSeq:WP_001295958.1, SO:0001217, UniParc:UPI0000E44F34, UniRef:UniRef100_E2QKD8, UniRef:UniRef50_P0ACV2, UniRef:UniRef90_E2QKD8
contig_1	cds	4663647	4664699	+	LNNEOK_23225	trhO	rhodanese-related sulfurtransferase	COG:COG1054, COG:J, EC:1.14.-.-, GO:0006400, GO:0016705, RefSeq:WP_001346454.1, SO:0001217, UniParc:UPI0001F92491, UniRef:UniRef100_A0A7B5FVL6, UniRef:UniRef50_Q7N5W3, UniRef:UniRef90_A8AI24
contig_1	cds	4664741	4665316	-	LNNEOK_23230	yceI	YceI family protein	COG:COG2353, COG:R, GO:0042597, RefSeq:WP_000749261.1, SO:0001217, UniParc:UPI000013A60E, UniRef:UniRef100_P0A8X3, UniRef:UniRef50_P0A8X3, UniRef:UniRef90_P0A8X3
contig_1	cds	4665320	4665886	-	LNNEOK_23235	yceJ	Cytochrome b561-like protein	COG:C, COG:COG3038, GO:0005886, GO:0009055, GO:0020037, GO:0022904, GO:0046872, RefSeq:WP_001538549.1, SO:0001217, UniParc:UPI0002A1DBBB, UniRef:UniRef100_A0A8B5HTR8, UniRef:UniRef50_P75925, UniRef:UniRef90_P75925
contig_1	cds	4666147	4666260	-	LNNEOK_23240	yceO	Uncharacterized protein YceO	GO:0010447, GO:0044010, RefSeq:WP_001538550.1, SO:0001217, UniParc:UPI0002A2C1DD, UniRef:UniRef100_A0A7B5JXJ3, UniRef:UniRef50_P64443, UniRef:UniRef90_P64443
contig_1	cds	4666308	4667426	-	LNNEOK_23245	solA	N-methyl-L-tryptophan oxidase	COG:COG0665, COG:E, EC:1.5.3.-, EC:1.5.3.2, GO:0050131, GO:0050660, RefSeq:WP_001538551.1, SO:0001217, UniParc:UPI0002A42C70, UniRef:UniRef100_A0A377K8K0, UniRef:UniRef50_P58525, UniRef:UniRef90_P58523
contig_1	cds	4667541	4667795	-	LNNEOK_23250	bssS	biofilm formation regulator BssS	GO:0090609, GO:1900190, RefSeq:WP_000414438.1, SO:0001217, UniParc:UPI000013A613, UniRef:UniRef100_P0AB34, UniRef:UniRef50_P0AB34, UniRef:UniRef90_P0AB34
contig_1	cds	4668085	4668330	-	LNNEOK_23255	mdtH	multidrug efflux MFS transporter MdtH	GO:0006281, GO:0009432, GO:0022857, GO:0055085, KEGG:K12149, RefSeq:WP_001217754.1, SO:0001217, UniParc:UPI000011190F, UniRef:UniRef100_P0ABR3, UniRef:UniRef50_P0ABR3, UniRef:UniRef90_P0ABR3
contig_1	cds	4668404	4669450	-	LNNEOK_23260	pyrC	dihydroorotase	COG:COG0418, COG:F, EC:3.5.2.3, GO:0004151, GO:0008270, GO:0009220, GO:0019856, GO:0044205, RefSeq:WP_000126543.1, SO:0001217, UniParc:UPI00005F14F2, UniRef:UniRef100_B7UP76, UniRef:UniRef50_A6T7D6, UniRef:UniRef90_A6T7D6
contig_1	ncRNA-region	4669451	4669500	-			PyrC leader	RFAM:RF02372, SO:0000140
contig_1	cds	4669556	4670116	-	LNNEOK_23265	yceB	lipoprotein	GO:0005886, RefSeq:WP_001295443.1, SO:0001217, UniParc:UPI000013A603, UniRef:UniRef100_P0AB26, UniRef:UniRef50_P0AB26, UniRef:UniRef90_P0AB26
contig_1	cds	4670250	4670897	-	LNNEOK_23270	grxB	glutaredoxin 2	COG:COG2999, COG:O, GO:0004362, GO:0005515, GO:0005829, GO:0006749, GO:0015038, RefSeq:WP_000780912.1, SO:0001217, UniParc:UPI000011304B, UniRef:UniRef100_P0AC61, UniRef:UniRef50_P0AC61, UniRef:UniRef90_P0AC61
contig_1	cds	4670961	4672169	-	LNNEOK_23275	mdtH	multidrug efflux MFS transporter MdtH	COG:COG3104, COG:E, GO:0005886, GO:0022857, GO:0046677, GO:0055085, RefSeq:WP_001538552.1, SO:0001217, UniParc:UPI0002A2F127, UniRef:UniRef100_A0A377K8C0, UniRef:UniRef50_Q7AFA1, UniRef:UniRef90_B7NL69
contig_1	cds	4672405	4672989	+	LNNEOK_23280	rimJ	ribosomal protein S5-alanine N-acetyltransferase	COG:COG1670, COG:JO, EC:2.3.1.267, GO:0005737, GO:0008080, GO:0008999, RefSeq:WP_000468196.1, SO:0001217, UniParc:UPI000187BA14, UniRef:UniRef100_A0A377K828, UniRef:UniRef50_P0A949, UniRef:UniRef90_P0A949
contig_1	cds	4673000	4673647	+	LNNEOK_23285	yceH	UPF0502 protein YceH	COG:COG3132, COG:S, GO:0005829, KEGG:K09915, RefSeq:WP_000877136.1, SO:0001217, UniParc:UPI0001F6662B, UniRef:UniRef100_A0A3L1UGA9, UniRef:UniRef50_Q8X8M9, UniRef:UniRef90_Q8X8M9
contig_1	cds	4673649	4674572	+	LNNEOK_23290	yceM	Putative oxidoreductase YceM	EC:1.-.-.-, GO:0000166, GO:0016491, RefSeq:WP_001538553.1, SO:0001217, UniParc:UPI0002A2A21B, UniRef:UniRef100_A0A7B5FV33, UniRef:UniRef50_P75931, UniRef:UniRef90_P75931
contig_1	cds	4674682	4676217	+	LNNEOK_23295	murJ	murein biosynthesis integral membrane protein MurJ	COG:COG0728, COG:M, GO:0000935, GO:0005886, GO:0008360, GO:0009252, GO:0015648, GO:0015836, GO:0034203, GO:0034204, GO:0071555, GO:1901612, RefSeq:WP_001050672.1, SO:0001217, UniParc:UPI00000DEA05, UniRef:UniRef100_A0A9Y1DMX8, UniRef:UniRef50_P0AF16, UniRef:UniRef90_P0AF16
contig_1	cds	4676257	4676673	-	LNNEOK_23300	flgN	flagella biosynthesis chaperone FlgN	COG:COG3418, COG:NU, GO:0005737, GO:0044780, KEGG:K02399, RefSeq:WP_000197362.1, SO:0001217, UniParc:UPI00005EF8FB, UniRef:UniRef100_A0A0D8VX79, UniRef:UniRef50_P43533, UniRef:UniRef90_P43533
contig_1	cds	4676678	4676971	-	LNNEOK_23305	flgM	flagellar biosynthesis anti-sigma factor FlgM	COG:COG2747, COG:KN, GO:0044781, GO:0045892, RefSeq:WP_000020884.1, SO:0001217, UniParc:UPI00000D5DFF, UniRef:UniRef100_C3TE92, UniRef:UniRef50_P0AEM4, UniRef:UniRef90_P0AEM4
contig_1	cds	4677047	4677706	-	LNNEOK_23310	flgA	Flagella basal body P-ring formation protein FlgA	COG:COG1261, COG:N, GO:0042597, GO:0044780, GO:0071973, KEGG:K02386, RefSeq:WP_001538554.1, SO:0001217, UniParc:UPI0002A1BB6E, UniRef:UniRef100_A0A8B5HUR1, UniRef:UniRef50_P75933, UniRef:UniRef90_P75933
contig_1	cds	4677861	4678277	+	LNNEOK_23315	flgB	flagellar basal body rod protein FlgB	COG:COG1815, COG:N, GO:0001539, GO:0005198, GO:0009429, RefSeq:WP_000884694.1, SO:0001217, UniParc:UPI0000D5083E, UniRef:UniRef100_A0A0D8VN47, UniRef:UniRef50_A0A0P8CPM1, UniRef:UniRef90_Q32ET5
contig_1	cds	4678281	4678685	+	LNNEOK_23320	flgB	flagellar basal body rod protein FlgB	GO:0001539, GO:0005198, GO:0009429, GO:0030694, GO:0071973, RefSeq:WP_001196460.1, SO:0001217, UniParc:UPI000012A8FE, UniRef:UniRef100_P0ABX0, UniRef:UniRef50_P0ABX0, UniRef:UniRef90_P0ABX0
contig_1	cds	4678697	4679392	+	LNNEOK_23325	flgD	flagellar hook assembly protein FlgD	COG:COG1843, COG:N, GO:0005829, GO:0044781, GO:0071978, RefSeq:WP_001538555.1, SO:0001217, UniParc:UPI0002A38C45, UniRef:UniRef100_A0A377K8R1, UniRef:UniRef50_P75936, UniRef:UniRef90_P75936
contig_1	cds	4679417	4680622	+	LNNEOK_23330	flgE	flagellar hook protein FlgE	BlastRules:WP_000885873, COG:COG1749, COG:N, GO:0005829, GO:0009424, GO:0009425, GO:0071978, RefSeq:WP_000885856.1, SO:0001217, UniParc:UPI000191E5A8, UniRef:UniRef100_A0A377KAA9, UniRef:UniRef50_P75937, UniRef:UniRef90_P75937
contig_1	cds	4680642	4681397	+	LNNEOK_23335	flgF	flagellar basal-body rod protein FlgF	BlastRules:WP_000349316, COG:COG4787, COG:N, GO:0006935, GO:0009288, GO:0030694, GO:0071973, GO:0071978, RefSeq:WP_001538556.1, SO:0001217, UniParc:UPI0002A3978A, UniRef:UniRef100_A0A7B5JWV0, UniRef:UniRef50_P75938, UniRef:UniRef90_P75938
contig_1	cds	4681569	4682351	+	LNNEOK_23340	flgG	flagellar basal-body rod protein FlgG	GO:0009426, GO:0071973, GO:0071978, RefSeq:WP_000625837.1, SO:0001217, UniParc:UPI000012A918, UniRef:UniRef100_P0ABX7, UniRef:UniRef50_P0A1J4, UniRef:UniRef90_P0A1J4
contig_1	cds	4682404	4683102	+	LNNEOK_23345	flgH	flagellar basal body L-ring protein FlgH	COG:COG2063, COG:N, GO:0003774, GO:0009279, GO:0009427, GO:0071973, RefSeq:WP_001773889.1, SO:0001217, UniParc:UPI0002A23C55, UniRef:UniRef100_UPI0002A23C55, UniRef:UniRef50_Q6D6H3, UniRef:UniRef90_Q57QH8
contig_1	cds	4683114	4684211	+	LNNEOK_23350	flgI	flagellar basal body P-ring protein FlgI	BlastRules:WP_000589326, COG:COG1706, COG:N, GO:0005198, GO:0009428, GO:0030288, GO:0071973, KEGG:K02394, RefSeq:WP_000589300.1, SO:0001217, UniParc:UPI0000DACDD2, UniRef:UniRef100_B7UP94, UniRef:UniRef50_P58203, UniRef:UniRef90_P58203
contig_1	cds	4684211	4685152	+	LNNEOK_23355	flgJ	flagellar assembly peptidoglycan hydrolase FlgJ	COG:COG3951, COG:N, EC:3.2.1.-, GO:0001539, GO:0004040, GO:0008152, GO:0016798, GO:0042597, GO:0044780, GO:0071555, GO:0071973, RefSeq:WP_001305885.1, SO:0001217, UniParc:UPI0001DC4A8B, UniRef:UniRef100_A0A1C0XVA0, UniRef:UniRef50_P15931, UniRef:UniRef90_P75942
contig_1	cds	4685218	4686861	+	LNNEOK_23360	flgK	flagellar hook-associated protein FlgK	COG:COG1256, COG:N, GO:0001539, GO:0005198, GO:0005576, GO:0009424, GO:0044780, RefSeq:WP_001773890.1, SO:0001217, UniParc:UPI0002A2419D, UniRef:UniRef100_UPI002590434D, UniRef:UniRef50_P33235, UniRef:UniRef90_P33235
contig_1	cds	4686873	4687826	+	LNNEOK_23365	flgL	flagellar hook-associated protein FlgL	GO:0001539, GO:0005198, GO:0009424, RefSeq:WP_001538559.1, SO:0001217, UniParc:UPI0002A2F319, UniRef:UniRef100_A0A377K806, UniRef:UniRef50_P16326, UniRef:UniRef90_A0A037YAV6
contig_1	cds	4688021	4691206	-	LNNEOK_23370	rne	ribonuclease E	COG:COG1530, COG:J, EC:3.1.26.12, GO:0000049, GO:0000287, GO:0000967, GO:0003723, GO:0004521, GO:0004540, GO:0005737, GO:0006364, GO:0006396, GO:0006401, GO:0006402, GO:0008033, GO:0008270, GO:0008312, GO:0008995, GO:0009898, GO:0016020, GO:0017151, GO:0019843, GO:0042802, GO:0051259, GO:0051289, GO:0060090, GO:1902280, GO:1902555, GO:1990061, KEGG:K08300, RefSeq:WP_001538560.1, SO:0001217, UniParc:UPI0002A43A2B, UniRef:UniRef100_S1Q5S6, UniRef:UniRef50_P21513, UniRef:UniRef90_P21513
contig_1	ncRNA-region	4691231	4691567	-			RNase E 5' UTR element	RFAM:RF00040, SO:0005836
contig_1	cds	4691779	4692738	+	LNNEOK_23375	rluC	23S rRNA pseudouridine(955/2504/2580) synthase RluC	COG:COG0564, COG:J, EC:5.4.99.24, GO:0000455, GO:0001522, GO:0003723, GO:0009982, GO:0120159, KEGG:K06179, RefSeq:WP_000846326.1, SO:0001217, UniParc:UPI00025516F6, UniRef:UniRef100_A0A2S5UFD8, UniRef:UniRef50_P0AA39, UniRef:UniRef90_P0AA39
contig_1	cds	4692850	4693473	-	LNNEOK_23380	yceF	7-methyl-GTP pyrophosphatase	BlastRules:WP_001125202, COG:COG0424, COG:Q, EC:3.6.1.-, GO:0005737, GO:0009117, GO:0047429, RefSeq:WP_000974786.1, SO:0001217, UniParc:UPI00001639A3, UniRef:UniRef100_A0A0A0GI87, UniRef:UniRef50_P58627, UniRef:UniRef90_P58626
contig_1	ncRNA	4693428	4693596	+	LNNEOK_23385	sraB	SraB RNA	RFAM:RF00077, SO:0000655
contig_1	cds	4693633	4694154	+	LNNEOK_23390	yceD	23S rRNA accumulation protein YceD	COG:COG1399, COG:J, GO:0005829, GO:0042254, RefSeq:WP_001174481.1, SO:0001217, UniParc:UPI000013A605, UniRef:UniRef100_P0AB30, UniRef:UniRef50_P43790, UniRef:UniRef90_P0AB30
contig_1	cds	4694206	4694379	+	LNNEOK_23395	rpmF	50S ribosomal protein L32	COG:COG0333, COG:J, GO:0000315, GO:0003735, GO:0006412, GO:0015934, GO:0022625, RefSeq:WP_000290727.1, SO:0001217, UniParc:UPI0000059FA0, UniRef:UniRef100_B7UPA5, UniRef:UniRef50_Q87N18, UniRef:UniRef90_B4ETC5
contig_1	cds	4694490	4695530	+	LNNEOK_23400	plsX	phosphate acyltransferase PlsX	EC:2.3.1.274, GO:0005737, GO:0006633, GO:0008610, GO:0008654, GO:0043811, SO:0001217, UniParc:UPI0002A27238, UniRef:UniRef100_A0A4E0L718, UniRef:UniRef50_A8AHY2, UniRef:UniRef90_A8AHY2
contig_1	cds	4695598	4696551	+	LNNEOK_23405	fabH	beta-ketoacyl-ACP synthase III	BlastRules:WP_000288132, BlastRules:WP_001100539, BlastRules:WP_003232971, COG:COG0332, COG:I, EC:2.3.1.180, GO:0004315, GO:0005737, GO:0006633, GO:0033818, RefSeq:WP_001538562.1, SO:0001217, UniParc:UPI0002A3B7C2, UniRef:UniRef100_A0A7B5FUK2, UniRef:UniRef50_O85139, UniRef:UniRef90_O85139
contig_1	cds	4696567	4697496	+	LNNEOK_23410	fabD	ACP S-malonyltransferase	BlastRules:WP_000191343, EC:2.3.1.39, GO:0004314, GO:0006633, RefSeq:WP_000191380.1, SO:0001217, UniParc:UPI0001E17A30, UniRef:UniRef100_A0A0G9FQR6, UniRef:UniRef50_O85140, UniRef:UniRef90_Q8X8I7
contig_1	cds	4697509	4698243	+	LNNEOK_23415	fabG	3-oxoacyl-ACP reductase FabG	COG:COG1028, COG:I, EC:1.1.1.100, GO:0004316, GO:0006633, GO:0030497, GO:0046872, GO:0050661, GO:0051287, RefSeq:WP_001008535.1, SO:0001217, UniParc:UPI000011309E, UniRef:UniRef100_P0AEK2, UniRef:UniRef50_P0AEK2, UniRef:UniRef90_P0AEK2
contig_1	cds	4698454	4698690	+	LNNEOK_23420	ptsG	PTS glucose transporter subunit IIBC	EC:2.7.1.199, GO:0000036, GO:0005355, GO:0005737, GO:0008982, GO:0009401, GO:1904659, RefSeq:WP_000103754.1, SO:0001217, UniParc:UPI0000059F9B, UniRef:UniRef100_P0A6B3, UniRef:UniRef50_P0A6B3, UniRef:UniRef90_P0A6B3
contig_1	cds	4698778	4700019	+	LNNEOK_23425	fabF	beta-ketoacyl-ACP synthase II	COG:COG0304, COG:IQ, EC:2.3.1.179, GO:0004315, GO:0006633, RefSeq:WP_000044679.1, SO:0001217, UniParc:UPI00001639A4, UniRef:UniRef100_P0AAI7, UniRef:UniRef50_Q9KQH9, UniRef:UniRef90_P0AAI7
contig_1	cds	4700139	4700948	+	LNNEOK_23430	pabC	aminodeoxychorismate lyase	COG:COG0115, COG:EH, EC:4.1.3.38, GO:0005829, GO:0008153, GO:0008696, GO:0030170, GO:0046654, GO:0046656, RefSeq:WP_001773891.1, SO:0001217, UniParc:UPI0002A1DC07, UniRef:UniRef100_UPI0005A64EFF, UniRef:UniRef50_P28305, UniRef:UniRef90_P28305
contig_1	cds	4700951	4701973	+	LNNEOK_23435	yceG	cell division protein YceG	COG:COG1559, COG:M, EC:4.2.2.-, GO:0000270, GO:0005886, GO:0008932, GO:0009252, GO:0030288, GO:0071555, RefSeq:WP_000756838.1, SO:0001217, UniParc:UPI00005AA5EC, UniRef:UniRef100_E2QKI1, UniRef:UniRef50_P28306, UniRef:UniRef90_P28306
contig_1	cds	4701963	4702604	+	LNNEOK_23440	tmk	dTMP kinase	COG:COG0125, COG:F, EC:2.7.4.9, GO:0004798, GO:0005524, GO:0006233, GO:0006235, GO:0015949, GO:0016310, RefSeq:WP_001257002.1, SO:0001217, UniParc:UPI00005EFDBA, UniRef:UniRef100_B7UPB4, UniRef:UniRef50_P44719, UniRef:UniRef90_Q8X8H6
contig_1	cds	4702601	4703605	+	LNNEOK_23445	holB	DNA polymerase III subunit delta'	COG:COG0470, COG:L, EC:2.7.7.7, GO:0003677, GO:0003887, GO:0006260, GO:0006261, GO:0008408, GO:0009360, GO:0030894, GO:0043846, RefSeq:WP_001267913.1, SO:0001217, UniParc:UPI0000DACDD7, UniRef:UniRef100_A0A192EMK1, UniRef:UniRef50_P28631, UniRef:UniRef90_P28631
contig_1	cds	4703616	4704413	+	LNNEOK_23450	ycfH	metal-dependent hydrolase	COG:COG0084, COG:N, EC:3.1.-.-, GO:0004536, GO:0005829, GO:0016788, GO:0046872, RefSeq:WP_000480245.1, SO:0001217, UniParc:UPI000013A679, UniRef:UniRef100_P0AFQ9, UniRef:UniRef50_P0AFQ9, UniRef:UniRef90_P0AFQ9
