protein_id	protein_name	count
LNNEOK_11380	recombination-promoting nuclease RpnA	1
LNNEOK_11375	[Fe-S]-dependent transcriptional repressor FeoC	1
LNNEOK_11370	Fe(2+) transporter permease subunit FeoB	1
LNNEOK_11365	Fe(2+) transporter permease subunit FeoB	1
LNNEOK_11360	Protein YhgF	1
LNNEOK_11355	transcription elongation factor GreB	1
LNNEOK_11350	two-component system response regulator OmpR	1
LNNEOK_11390	pimeloyl-ACP methyl ester esterase BioH	1
LNNEOK_11155	aminodeoxychorismate synthase component 2	1
LNNEOK_11150	Protein YrfJ	1
LNNEOK_11145	bifunctional acetylornithine/succinyldiaminopimelate transaminase	1
LNNEOK_11140	Uncharacterized protein YhfK	1
LNNEOK_11135	cAMP-activated global transcriptional regulator CRP	1
LNNEOK_11130	OsmC family protein	1
LNNEOK_11125	phosphoribulokinase	1
LNNEOK_11120	YheU family protein	1
LNNEOK_11255	adenine-specific DNA-methyltransferase	1
LNNEOK_11110	ABC transporter ATP-binding protein	1
LNNEOK_11105	glutathione-regulated potassium-efflux system ancillary protein KefG	1
LNNEOK_11100	glutathione-regulated potassium-efflux system protein KefB	1
LNNEOK_11095	YheV family putative zinc ribbon protein	1
LNNEOK_11090	peptidylprolyl isomerase	1
LNNEOK_11085	Protein SlyX	1
LNNEOK_11080	FKBP-type peptidyl-prolyl cis-trans isomerase	1
LNNEOK_11075	Uncharacterized protein YheO	1
LNNEOK_11115	hydrolase	1
LNNEOK_11250	phosphoglycolate phosphatase	1
LNNEOK_11245	tryptophan--tRNA ligase	1
LNNEOK_11240	GntR family transcriptional regulator YhfZ	1
LNNEOK_11235	PRD domain-containing protein	1
LNNEOK_11230	Uncharacterized protein YhfX	1
LNNEOK_11225	phosphopentomutase	1
LNNEOK_11220	phosphotriesterase-related protein	1
LNNEOK_11215	Uncharacterized protein YhfU	1
LNNEOK_11160	putative adenosine monophosphate-protein transferase Fic	1
LNNEOK_11205	Uncharacterized protein YhfS	1
LNNEOK_11200	Uncharacterized protein YhfL	1
LNNEOK_11195	siroheme synthase CysG	1
LNNEOK_11190	nitrite transporter NirC	1
LNNEOK_11185	nitrite reductase small subunit NirD	1
LNNEOK_11180	NADPH-nitrite reductase large subunit	1
LNNEOK_11175	MFS transporter TsgA	1
LNNEOK_11170	peptidylprolyl isomerase A	1
LNNEOK_11165	Uncharacterized protein YhfG	1
LNNEOK_11210	Uncharacterized protein YhfT	1
LNNEOK_11710	Uncharacterized protein YhhM	1
LNNEOK_11705	DUF1145 domain-containing protein	1
LNNEOK_11700	16S rRNA (guanine(966)-N(2))-methyltransferase	1
LNNEOK_11695	signal recognition particle-docking protein FtsY	1
LNNEOK_11690	cell division ATP-binding protein FtsE	1
LNNEOK_11685	permease-like cell division protein FtsX	1
LNNEOK_11680	RNA polymerase sigma factor RpoH	1
LNNEOK_11675	branched chain amino acid ABC transporter substrate-binding protein LivJ	1
LNNEOK_11435	DNA-binding transcriptional regulator RtcR	1
LNNEOK_11665	high-affinity branched-chain amino acid ABC transporter substrate-binding protein LivK	1
LNNEOK_11660	high-affinity branched-chain amino acid ABC transporter permease LivH	1
LNNEOK_11655	branched chain amino acid ABC transporter permease LivM	1
LNNEOK_11650	high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivG	1
LNNEOK_11645	high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivF	1
LNNEOK_11640	sn-glycerol-3-phosphate ABC transporter substrate-binding protein UgpB	1
LNNEOK_11635	sn-glycerol-3-phosphate ABC transporter permease UgpA	1
LNNEOK_11630	sn-glycerol-3-phosphate ABC transporter permease UgpE	1
LNNEOK_11670	aspartate 1-decarboxylase autocleavage activator PanM	1
LNNEOK_11810	Inner membrane protein yhiM	1
LNNEOK_11805	Uncharacterized protein YhiI	1
LNNEOK_11800	ribosome-associated ATPase/putative transporter RbbA	1
LNNEOK_11795	ABC transporter permease	1
LNNEOK_11790	nickel import ATP-binding protein NikE	1
LNNEOK_11785	nickel import ATP-binding protein NikE	1
LNNEOK_11780	nickel import ATP-binding protein NikD	1
LNNEOK_11775	nickel ABC transporter permease subunit NikC	1
LNNEOK_11715	Uncharacterized membrane protein YhhN	1
LNNEOK_11765	nickel ABC transporter substrate-binding protein	1
LNNEOK_11760	hypothetical protein	1
LNNEOK_11755	4'-phosphopantetheinyl transferase AcpT	1
LNNEOK_11750	Putative transport protein YhhT	1
LNNEOK_11745	Uncharacterized MFS-type transporter YhhS	1
LNNEOK_11740	phage sensitivity protein DcrB	1
LNNEOK_11735	7-cyano-7-deazaguanine/7-aminomethyl-7-deazaguanine transporter	1
LNNEOK_11730	Sulfur carrier protein TusA	1
LNNEOK_11720	Zn(II)/Cd(II)/Pb(II) translocating P-type ATPase ZntA	1
LNNEOK_11770	nickel ABC transporter permease subunit NikB	1
LNNEOK_11520	glucose-1-phosphate adenylyltransferase	1
LNNEOK_11515	glycogen synthase GlgA	1
LNNEOK_11510	glycogen phosphorylase	1
LNNEOK_11505	Major fimbrial subunit	1
LNNEOK_11500	Fimbria/pilus periplasmic chaperone	1
LNNEOK_11495	fimbrial biogenesis usher protein	1
LNNEOK_11490	Fimbrial protein	1
LNNEOK_11485	Fimbrial protein	1
LNNEOK_11625	sn-glycerol 3-phosphate ABC transporter ATP binding protein UgpC	1
LNNEOK_11475	Fimbrial adhesin	1
LNNEOK_11470	Phage protein	1
LNNEOK_11465	Cytoplasmic protein	1
LNNEOK_11460	Ybl142	1
LNNEOK_11455	glycerol-3-phosphate dehydrogenase	1
LNNEOK_11450	thiosulfate sulfurtransferase GlpE	1
LNNEOK_11445	rhomboid family intramembrane serine protease GlpG	1
LNNEOK_11440	DeoR/GlpR family transcriptional regulator	1
LNNEOK_11480	Gram-negative pili assembly chaperone domain protein	1
LNNEOK_11620	glycerophosphodiester phosphodiesterase	1
LNNEOK_11615	DUF2756 domain-containing protein	1
LNNEOK_11610	gamma-glutamyltransferase	1
LNNEOK_11605	Immunity protein 35 domain-containing protein	1
LNNEOK_11600	protein YrhA	1
LNNEOK_11595	Type VI protein secretion system component Hcp (secreted cytotoxin)	1
LNNEOK_11590	N-acetyltransferase	1
LNNEOK_11580	oxidoreductase	1
LNNEOK_11525	glycogen debranching protein GlgX	1
LNNEOK_11570	gluconate operon transcriptional repressor GntR	1
LNNEOK_11565	gluconokinase	1
LNNEOK_11560	gluconate transporter	1
LNNEOK_11555	RecQ familyATP-dependent DNA helicase	1
LNNEOK_11550	putative Rossmann fold nucleotide-binding protein DprA/Smf involved in DNA uptake	1
LNNEOK_11545	NAAT family transporter YhgN	1
LNNEOK_11540	aspartate-semialdehyde dehydrogenase	1
LNNEOK_11535	Protein YhgO	1
LNNEOK_11530	1,4-alpha-glucan branching enzyme	1
LNNEOK_11575	quercetin 2,3-dioxygenase	1
LNNEOK_07390	formate hydrogenlyase subunit 3	1
LNNEOK_07385	formate hydrogenlyase subunit HycD	1
LNNEOK_07380	formate hydrogenlyase subunit HycE	1
LNNEOK_07375	formate hydrogenlyase subunit HycF	1
LNNEOK_07370	formate hydrogenlyase subunit HycG	1
LNNEOK_07365	formate hydrogenlyase assembly protein HycH	1
LNNEOK_07360	hydrogenase maturation peptidase HycI	1
LNNEOK_07355	Periplasmic or exported protein	1
LNNEOK_09495	3,4-dihydroxy-2-butanone 4-phosphate synthase	1
LNNEOK_07345	6-phospho-beta-glucosidase AscB	1
LNNEOK_07340	PTS cellobiose/arbutin/salicin transporter subunit IIBC	1
LNNEOK_07335	DNA-binding transcriptional regulator AscG	1
LNNEOK_07330	electron transport protein HydN	1
LNNEOK_07325	carbamoyltransferase HypF	1
LNNEOK_07320	NADH:flavorubredoxin reductase NorW	1
LNNEOK_07315	anaerobic nitric oxide reductase flavorubredoxin	1
LNNEOK_07310	nitric oxide reductase transcriptional regulator NorR	1
LNNEOK_07350	Antitoxin component HigA of the HigAB toxin-antitoxin module, contains an N-terminal HTH domain	1
LNNEOK_07480	GntP family transporter	1
LNNEOK_07475	HPr family phosphocarrier protein	1
LNNEOK_07470	aldolase	1
LNNEOK_07465	3-oxo-tetronate kinase	1
LNNEOK_07460	L-threonate dehydrogenase	1
LNNEOK_07455	DNA-binding transcriptional repressor YgbI	1
LNNEOK_07450	protein-serine/threonine phosphatase	1
LNNEOK_07445	DNA mismatch repair protein MutS	1
LNNEOK_07395	formate hydrogenlyase subunit HycB	1
LNNEOK_07435	Molybdopterin-binding protein MopI	1
LNNEOK_07430	formate hydrogenlyase transcriptional activator FlhA	1
LNNEOK_07425	hydrogenase maturation carbamoyl dehydratase HypE	1
LNNEOK_07420	hydrogenase formation protein HypD	1
LNNEOK_07415	hydrogenase 3 maturation protein HypC	1
LNNEOK_07410	hydrogenase nickel incorporation protein HypB	1
LNNEOK_07405	hydrogenase maturation nickel metallochaperone HypA	1
LNNEOK_07400	formate hydrogenlyase regulator HycA	1
LNNEOK_07440	nitrous oxide-stimulated promoter family protein	1
LNNEOK_07165	multidrug efflux transporter EmrAB transcriptional repressor EmrR	1
LNNEOK_07160	L-valine transporter subunit YgaH	1
LNNEOK_07155	L-valine exporter subunit YgaZ	1
LNNEOK_07150	Putative uncharacterized transporter YgaY	1
LNNEOK_07140	glycine betaine/L-proline ABC transporter substrate-binding protein ProX	1
LNNEOK_07135	glycine betaine/L-proline ABC transporter permease ProW	1
LNNEOK_07130	glycine betaine/L-proline ABC transporter ATP-binding protein ProV	1
LNNEOK_07125	class 1b ribonucleoside-diphosphate reductase subunit beta	1
LNNEOK_07305	arabinose-5-phosphate isomerase GutQ	1
LNNEOK_07115	class Ib ribonucleoside-diphosphate reductase assembly flavoprotein NrdI	1
LNNEOK_07110	glutaredoxin-like protein NrdH	1
LNNEOK_07105	Alkylhydroperoxidase family enzyme, contains CxxC motif	1
LNNEOK_07100	Aminotransferase class I/classII domain-containing protein	1
LNNEOK_07095	Uncharacterized protein YgaM	1
LNNEOK_07090	DUF2002 domain-containing protein	1
LNNEOK_07085	L-alanine exporter AlaE	1
LNNEOK_07080	DNA-binding protein StpA	1
LNNEOK_07120	class 1b ribonucleoside-diphosphate reductase subunit alpha	1
LNNEOK_07300	glucitol operon DNA-binding transcriptional repressor SrlR	1
LNNEOK_07295	transcriptional regulator GutM	1
LNNEOK_07290	sorbitol-6-phosphate dehydrogenase	1
LNNEOK_07285	PTS glucitol/sorbitol transporter subunit IIA	1
LNNEOK_07280	PTS glucitol/sorbitol transporter subunit IIB	1
LNNEOK_07275	PTS glucitol/sorbitol transporter subunit IIC	1
LNNEOK_07270	lytic murein transglycosylase B	1
LNNEOK_07265	nicotinamide-nucleotide amidase	1
LNNEOK_07170	multidrug efflux MFS transporter periplasmic adaptor subunit EmrA	1
LNNEOK_07255	recombination regulator RecX	1
LNNEOK_07250	alanine--tRNA ligase	1
LNNEOK_07245	carbon storage regulator CsrA	1
LNNEOK_07240	Transposase	1
LNNEOK_07210	fructose-1-phosphate/6-phosphogluconate phosphatase	1
LNNEOK_07205	Inner membrane protein YqaA	1
LNNEOK_07200	glutamate--cysteine ligase	1
LNNEOK_07190	S-ribosylhomocysteine lyase	1
LNNEOK_07175	multidrug efflux MFS transporter permease subunit EmrB	1
LNNEOK_07260	recombinase RecA	1
LNNEOK_07765	SecY-interacting protein	1
LNNEOK_07755	Uncharacterized protein YqcC	1
LNNEOK_07750	tRNA pseudouridine(65) synthase TruC	1
LNNEOK_07745	flavodoxin	1
LNNEOK_07740	galactarate/glucarate/glycerate transporter GudP	1
LNNEOK_07735	Glucarate dehydratase-related protein	1
LNNEOK_07730	glucarate dehydratase	1
LNNEOK_07725	two-component sensor histidine kinase BarA	1
LNNEOK_07485	MBL fold metallo-hydrolase	1
LNNEOK_07715	GTP diphosphokinase	1
LNNEOK_07710	type II toxin-antitoxin system antitoxin MazE	1
LNNEOK_07705	endoribonuclease MazF	1
LNNEOK_07700	nucleoside triphosphate pyrophosphohydrolase	1
LNNEOK_07695	CTP synthase (glutamine hydrolyzing)	1
LNNEOK_07690	phosphopyruvate hydratase	1
LNNEOK_07685	TPM domain-containing protein	1
LNNEOK_07680	Uncharacterized membrane protein YgcG, contains a TPM-fold domain	1
LNNEOK_07720	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD	1
LNNEOK_07860	cysteine desulfurase sulfur acceptor subunit CsdE	1
LNNEOK_07855	cysteine desulfurase CsdA	1
LNNEOK_07850	Uncharacterized lipoprotein YgdI	1
LNNEOK_07840	glycine cleavage system transcriptional regulator GcvA	1
LNNEOK_07835	UPF0382 inner membrane protein YgdD	1
LNNEOK_07830	23S rRNA (cytidine(2498)-2'-O)-methyltransferase RlmM	1
LNNEOK_07825	L-fucose operon activator	1
LNNEOK_07820	L-fucose mutarotase	1
LNNEOK_07770	NADPH-dependent 7-cyano-7-deazaguanine reductase QueF	1
LNNEOK_07810	L-fucose isomerase	1
LNNEOK_07805	L-fucose:H+ symporter permease	1
LNNEOK_07800	L-fuculose-phosphate aldolase	1
LNNEOK_07795	lactaldehyde reductase	1
LNNEOK_07790	flap endonuclease Xni	1
LNNEOK_07785	L-serine ammonia-lyase II	1
LNNEOK_07780	HAAAP family serine/threonine permease SdaC	1
LNNEOK_07775	nucleotide 5'-monophosphate nucleosidase	1
LNNEOK_07815	L-fuculokinase	1
LNNEOK_07575	assimilatory sulfite reductase (NADPH) hemoprotein subunit	1
LNNEOK_07570	phosphoadenosine phosphosulfate reductase	1
LNNEOK_07560	Putative protein HokG	1
LNNEOK_07555	alkaline phosphatase isozyme conversion aminopeptidase	1
LNNEOK_07550	sulfate adenylyltransferase subunit CysD	1
LNNEOK_07545	sulfate adenylyltransferase subunit CysN	1
LNNEOK_07540	Adenylyl-sulfate kinase	1
LNNEOK_07535	DUF3561 domain-containing protein	1
LNNEOK_07675	TPM domain-containing protein	1
LNNEOK_07525	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	1
LNNEOK_07520	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	1
LNNEOK_07515	tRNA pseudouridine(13) synthase TruD	1
LNNEOK_07510	5'/3'-nucleotidase SurE	1
LNNEOK_07505	protein-L-isoaspartate O-methyltransferase	1
LNNEOK_07500	murein hydrolase activator NlpD	1
LNNEOK_07495	RNA polymerase sigma factor RpoS	1
LNNEOK_07490	Flavoprotein WrbA	1
LNNEOK_07530	cell division protein FtsB	1
LNNEOK_07670	LemA family protein	1
LNNEOK_07665	7-carboxy-7-deazaguanine synthase QueE	1
LNNEOK_07660	LacI family DNA-binding transcriptional regulator	1
LNNEOK_07655	Sucrose-6-phosphate hydrolase	1
LNNEOK_07650	PTS system sucrose-specific EIIBC component	1
LNNEOK_07645	Carbohydrate porin	1
LNNEOK_07640	aminoimidazole riboside kinase	1
LNNEOK_07635	Sugar (pentulose or hexulose) kinase	1
LNNEOK_07580	NADPH-dependent assimilatory sulfite reductase flavoprotein subunit	1
LNNEOK_07625	Uncharacterized oxidoreductase YgcW	1
LNNEOK_07620	Uncharacterized FAD-linked oxidoreductase YgcU	1
LNNEOK_07615	Inner membrane metabolite transport protein YgcS	1
LNNEOK_07610	Putative electron transfer flavoprotein subunit YgcR	1
LNNEOK_07605	Electron transfer flavoprotein, alpha subunit FixB	1
LNNEOK_07600	Uncharacterized protein YgcP	1
LNNEOK_07595	Ferredoxin-like protein FixX	1
LNNEOK_07590	putative electron transfer flavoprotein-quinone oxidoreductase YgcN	1
LNNEOK_07585	6-carboxytetrahydropterin synthase QueD	1
LNNEOK_07630	Inner membrane protein YqcE	1
LNNEOK_06555	Uncharacterized protein YfhR	1
LNNEOK_06550	inositol-1-monophosphatase	1
LNNEOK_06545	tRNA (cytosine(32)/uridine(32)-2'-O)-methyltransferase TrmJ	1
LNNEOK_06540	Fe-S cluster assembly transcriptional regulator IscR	1
LNNEOK_06535	cysteine desulfurase	1
LNNEOK_06530	Iron-sulfur cluster assembly scaffold protein IscU	1
LNNEOK_06525	iron-sulfur cluster assembly protein IscA	1
LNNEOK_06520	co-chaperone HscB	1
LNNEOK_07075	thiosulfate sulfurtransferase YgaP	1
LNNEOK_06510	ISC system 2Fe-2S type ferredoxin	1
LNNEOK_06505	Fe-S cluster assembly protein IscX	1
LNNEOK_06500	aminopeptidase PepB	1
LNNEOK_06495	enhanced serine sensitivity protein SseB	1
LNNEOK_06485	3-mercaptopyruvate sulfurtransferase	1
LNNEOK_06480	alpha2-macroglobulin	1
LNNEOK_06475	peptidoglycan glycosyltransferase PbpC	1
LNNEOK_06470	nucleoside-diphosphate kinase	1
LNNEOK_06515	Fe-S protein assembly chaperone HscA	1
LNNEOK_06655	membrane-bound lytic murein transglycosylase MltF	1
LNNEOK_06650	phosphoribosylformylglycinamidine synthase	1
LNNEOK_06635	two component system sensor histidine kinase QseE/GlrK	1
LNNEOK_06630	two-component system QseEF-associated lipoprotein QseG	1
LNNEOK_06625	two-component system response regulator QseF/GlrR	1
LNNEOK_06620	nitrogen regulatory protein P-II	1
LNNEOK_06615	NO-inducible flavohemoprotein	1
LNNEOK_06610	serine hydroxymethyltransferase	1
LNNEOK_06560	stationary phase inducible protein CsiE	1
LNNEOK_06600	Uncharacterized protein YphG	1
LNNEOK_06595	ABC transporter periplasmic-binding protein YphF	1
LNNEOK_06590	heme ABC exporter ATP-binding protein CcmA	1
LNNEOK_06585	putative ABC transporter permease protein YphD	1
LNNEOK_06580	Uncharacterized zinc-type alcohol dehydrogenase-like protein YphC	1
LNNEOK_06575	Uncharacterized protein YphB	1
LNNEOK_06570	Uncharacterized membrane protein YphA, DoxX/SURF4 family	1
LNNEOK_06565	3-phenylpropionate MFS transporter	1
LNNEOK_06605	Uncharacterized protein YphH	1
LNNEOK_06360	polyphosphate kinase 1	1
LNNEOK_06355	phosphoribosylglycinamide formyltransferase	1
LNNEOK_06350	Phosphoribosylformylglycinamidine cyclo-ligase	1
LNNEOK_06345	uracil phosphoribosyltransferase	1
LNNEOK_06340	uracil permease	1
LNNEOK_06335	DnaA regulatory inactivator Hda	1
LNNEOK_06330	arsenate reductase (glutaredoxin)	1
LNNEOK_06325	beta-barrel assembly-enhancing protease	1
LNNEOK_06465	bifunctional tRNA (adenosine(37)-C2)-methyltransferase TrmG/ribosomal RNA large subunit methyltransferase RlmN	1
LNNEOK_06315	thioredoxin-dependent thiol peroxidase	1
LNNEOK_06310	glycine cleavage system transcriptional repressor	1
LNNEOK_06305	4-hydroxy-tetrahydrodipicolinate synthase	1
LNNEOK_06300	outer membrane protein assembly factor BamC	1
LNNEOK_06295	hypothetical protein	1
LNNEOK_06290	phosphoribosylaminoimidazolesuccinocarboxamide synthase	1
LNNEOK_06285	Uncharacterized protein YpfJ	1
LNNEOK_06280	tRNA cytosine(34) acetyltransferase TmcA	1
LNNEOK_06320	Putative permease PerM	1
LNNEOK_06460	cytoskeleton protein RodZ	1
LNNEOK_06455	flavodoxin-dependent (E)-4-hydroxy-3-methylbut-2-enyl-diphosphate synthase	1
LNNEOK_06445	histidine--tRNA ligase	1
LNNEOK_06440	ancillary SecYEG translocon subunit YfgM	1
LNNEOK_06435	outer membrane protein assembly factor BamB	1
LNNEOK_06430	ribosome biogenesis GTPase Der	1
LNNEOK_06425	Zinc ribbon domain-containing protein	1
LNNEOK_06420	intimin-like inverse autotransporter SinH	1
LNNEOK_06365	exopolyphosphatase	1
LNNEOK_06410	RatA-like protein	1
LNNEOK_06405	exodeoxyribonuclease VII large subunit	1
LNNEOK_06400	IMP dehydrogenase	1
LNNEOK_06395	glutamine-hydrolyzing GMP synthase	1
LNNEOK_06390	Uncharacterized protein YfgI	1
LNNEOK_06385	Uncharacterized lipoprotein YfgH	1
LNNEOK_06380	Uncharacterized protein YfgG	1
LNNEOK_06375	Transposase	1
LNNEOK_06370	cyclic-guanylate-specific phosphodiesterase PdeF	1
LNNEOK_06415	Outer membrane protein	1
LNNEOK_06970	30S ribosomal protein S16	1
LNNEOK_06965	ribosome maturation factor RimM	1
LNNEOK_06960	tRNA (guanosine(37)-N1)-methyltransferase TrmD	1
LNNEOK_06955	50S ribosomal protein L19	1
LNNEOK_06950	OmpA family protein	1
LNNEOK_06945	diguanylate cyclase DgcN	1
LNNEOK_06940	Protein YfiR	1
LNNEOK_06935	DUF2799 domain-containing protein	1
LNNEOK_06660	tRNA adenosine(34) deaminase TadA	1
LNNEOK_06925	bifunctional chorismate mutase/prephenate dehydrogenase	1
LNNEOK_06920	bifunctional chorismate mutase/prephenate dehydratase	1
LNNEOK_06915	Leader peptide of chorismate mutase-P-prephenate dehydratase	1
LNNEOK_06910	ribosome-associated translation inhibitor RaiA	1
LNNEOK_06905	Leader peptide	1
LNNEOK_06900	outer membrane protein assembly factor BamD	1
LNNEOK_06895	23S rRNA pseudouridine(1911/1915/1917) synthase RluD	1
LNNEOK_06890	purine nucleoside phosphorylase YfiH	1
LNNEOK_06930	3-deoxy-7-phosphoheptulonate synthase AroF	1
LNNEOK_07070	DNA-binding transcriptional regulator, ArsR family	1
LNNEOK_07065	UPF0057 membrane protein YqaE	1
LNNEOK_07060	potassium binding protein Kbp	1
LNNEOK_07055	DNA-binding transcriptional regulator CsiR	1
LNNEOK_07050	GABA permease	1
LNNEOK_07045	4-aminobutyrate--2-oxoglutarate transaminase	1
LNNEOK_07040	NADP-dependent succinate-semialdehyde dehydrogenase	1
LNNEOK_07035	L-2-hydroxyglutarate oxidase	1
LNNEOK_06975	signal recognition particle protein	1
LNNEOK_07020	SsrA-binding protein SmpB	1
LNNEOK_07015	type II toxin-antitoxin system toxin RatA	1
LNNEOK_07010	RnfH family protein	1
LNNEOK_07005	outer membrane protein assembly factor BamE	1
LNNEOK_07000	DNA repair protein RecN	1
LNNEOK_06995	NAD(+) kinase	1
LNNEOK_06990	nucleotide exchange factor GrpE	1
LNNEOK_06985	UPF0053 inner membrane protein YfjD	1
LNNEOK_06980	Inner membrane protein YpjD	1
LNNEOK_07030	glutarate dioxygenase GlaH	1
LNNEOK_06755	tRNA(1)(Val) (adenine(37)-N(6))-methyltransferase TrmN	1
LNNEOK_06750	L-aspartate oxidase	1
LNNEOK_06745	RNA polymerase sigma factor RpoE	1
LNNEOK_06740	anti-sigma-E factor RseA	1
LNNEOK_06735	sigma-E factor regulatory protein RseB	1
LNNEOK_06730	SoxR-reducing system protein RseC	1
LNNEOK_06720	translation elongation factor 4	1
LNNEOK_06715	signal peptidase I	1
